HEATID,TAP_first,STARTTIME_first,DURATION_SEC,MW_mean,TEMP_mean,TEMP_p95,VALO2_mean,VALO2_p95,O2_AMOUNT_sum,GAS_AMOUNT_sum,O2_FLOW_mean,GAS_FLOW_mean
5F0201,13,2015-01-09 15:58:00,136800.0,6.390625,1623.3333333333333,1676.6,641.3333333333334,805.1999999999999,452787.0,145599.0,3711.2921348314608,1134.3520599250937
5F0202,12,2015-01-09 17:09:00,134400.0,3.798076923076923,1635.25,1644.35,832.5,953.0,728832.0,219986.0,2844.74358974359,955.8376068376068
5F0203,11,2015-01-09 17:55:00,126600.0,5.430555555555555,1631.5,1650.85,692.5,742.45,404285.0,132298.0,3717.5486381322958,1154.2451361867704
5F0205,12,2015-01-09 19:37:00,137400.0,4.443181818181818,1630.1666666666667,1655.0,996.6666666666666,1377.75,933633.0,253575.0,3715.3978201634877,980.9400544959128
5F0206,15,2015-01-09 21:04:00,123000.0,4.5125,1660.0,1664.0,896.6666666666666,908.0,439088.0,148365.0,4255.538745387454,1252.3136531365315
5F0207,14,2015-01-09 21:48:00,119400.0,5.484375,1658.6666666666667,1667.5,1161.3333333333333,1243.6,434745.0,140983.0,4144.158301158302,1234.6370656370657
5F0208,14,2015-01-09 22:54:00,120000.0,5.375,1652.3333333333333,1652.9,1143.6666666666667,1233.3,453684.0,134267.0,4137.2441860465115,1132.7015503875969
5F0209,11,2015-01-09 23:22:00,114600.0,3.2884615384615383,1648.1666666666667,1663.25,1168.1666666666667,1309.75,571247.0,177107.0,3770.1118421052633,1091.6348684210527
5F0210,13,2015-01-10 00:34:00,119400.0,4.805555555555555,1638.25,1653.65,1112.75,1301.6499999999999,514233.0,160450.0,3999.126353790614,1200.0397111913358
5F0212,11,2015-01-10 04:35:00,126600.0,3.8333333333333335,1624.4285714285713,1643.2,1136.0,1281.2,569511.0,163928.0,4495.519031141868,1124.2768166089966
5F0213,11,2015-01-10 05:29:00,112800.0,4.611111111111111,1652.5,1653.85,1309.5,1340.55,400696.0,125349.0,4367.102459016393,1219.5532786885246
5F0215,13,2015-01-10 07:24:00,118200.0,5.0,1637.25,1654.05,1109.25,1322.8999999999999,511820.0,139554.0,4444.18315018315,1061.5567765567766
5F0216,15,2015-01-10 08:33:00,120000.0,5.152777777777778,1615.6666666666667,1635.7,961.3333333333334,1185.2,426462.0,118378.0,3649.1336032388663,957.7004048582996
5F0218,13,2015-01-10 09:37:00,104400.0,4.527777777777778,1628.6,1644.4,962.4,1256.8,486909.0,136404.0,3826.126353790614,954.6714801444043
5F0219,11,2015-01-10 10:29:00,114600.0,4.736111111111111,1623.6,1630.8,978.4,1159.3999999999999,611563.0,173076.0,3870.6040268456377,986.4328859060403
5F0220,12,2015-01-10 11:24:00,117000.0,4.3375,1631.0,1653.5,1009.3333333333334,1267.5,494314.0,124627.0,3949.3269961977185,936.8288973384031
5F0221,13,2015-01-10 12:14:00,120000.0,5.546875,1624.75,1637.5,968.25,1154.8999999999999,476187.0,129595.0,4051.0858208955224,991.1268656716418
5F0222,11,2015-01-10 13:03:00,126600.0,5.25,1644.3333333333333,1676.9,997.3333333333334,1311.6,476958.0,130373.0,4133.696629213483,1001.2921348314607
5F0223,11,2015-01-10 14:10:00,122400.0,5.71875,1623.75,1646.15,923.25,1105.9499999999998,500196.0,128937.0,4087.5055762081784,923.4275092936803
5F0224,11,2015-01-10 14:42:00,129000.0,8.1875,1659.0,1713.0,734.0,1031.2,450471.0,125836.0,1934.7003891050583,936.6498054474708
5F0225,11,2015-01-10 15:33:00,138000.0,7.375,1640.0,1701.0,590.6,902.0,501163.0,130950.0,2072.5620437956204,901.1350364963504
5F0226,13,2015-01-10 16:25:00,125400.0,4.85,1645.3333333333333,1655.6,723.0,800.2,577740.0,143661.0,1819.9830508474577,831.2745762711864
5F0227,14,2015-01-10 17:22:00,112800.0,5.5,1656.5,1666.85,590.5,662.05,345890.0,97436.0,1976.8884120171674,929.4334763948498
5F0229,15,2015-01-10 18:55:00,124800.0,5.277777777777778,1631.5,1681.45,554.0,765.7999999999998,419249.0,114720.0,1785.2795275590552,864.6417322834645
5F0231,11,2015-01-10 20:38:00,129600.0,5.375,1656.3333333333333,1672.4,589.6666666666666,696.1,426683.0,139158.0,3790.422641509434,1097.143396226415
5F0232,14,2015-01-10 21:45:00,97140.0,4.609375,1634.6666666666667,1656.0,403.0,517.5,273921.0,85107.0,3817.5068493150684,974.2009132420092
5F0233,13,2015-01-10 22:37:00,127800.0,5.796875,1652.0,1661.0,508.0,557.5,375873.0,130052.0,3690.174273858921,1211.9834024896265
5F0234,11,2015-01-10 23:23:00,124200.0,5.75,1653.3333333333333,1677.6,544.0,631.8,377103.0,128292.0,3869.3614457831327,1196.29718875502
5F0235,15,2015-01-11 00:12:00,120600.0,5.055555555555555,1674.0,1681.2,553.0,587.2,359620.0,118681.0,4036.795918367347,1178.595918367347
5F0236,12,2015-01-11 00:58:00,123600.0,5.71875,1677.0,1693.2,902.0,956.0,388519.0,130040.0,3486.066929133858,1183.4881889763778
5F0237,15,2015-01-11 01:33:00,130080.0,7.895833333333333,1651.0,1673.5,692.5,800.95,399347.0,139490.0,2939.790513833992,1162.3754940711462
5F0239,11,2015-01-11 03:20:00,128400.0,5.875,1673.0,1673.0,744.0,744.0,390071.0,130283.0,3110.65625,1118.15625
5F0240,12,2015-01-11 04:10:00,124260.0,5.875,1659.5,1666.25,474.0,519.0,373716.0,121469.0,3430.8048780487807,1108.959349593496
5F0241,15,2015-01-11 05:01:00,124200.0,4.65,1657.5,1665.15,511.5,535.35,417247.0,150358.0,3116.443181818182,1203.6628787878788
5F0242,13,2015-01-11 05:46:00,132000.0,5.96875,1652.6666666666667,1659.3,525.0,561.3,413342.0,141373.0,3090.8846153846152,1154.0230769230768
5F0243,11,2015-01-11 06:45:00,133800.0,6.109375,1635.6666666666667,1653.7,519.0,606.9,417604.0,137363.0,3521.895752895753,1108.3359073359072
5F0244,13,2015-01-11 07:35:00,132000.0,4.825,1646.0,1666.4,420.6666666666667,497.9,508110.0,203187.0,3763.374149659864,1550.7176870748299
5F0245,15,2015-01-11 08:29:00,119400.0,5.166666666666667,1641.0,1649.1,481.0,525.1,386000.0,142530.0,4089.282786885246,1494.1762295081967
5F0246,15,2015-01-11 09:40:00,130800.0,6.09375,1645.5,1652.25,357.5,510.05,547504.0,202130.0,3942.3639240506327,1296.25
5F0247,15,2015-01-11 10:23:00,136200.0,6.359375,1599.0,1599.0,535.0,535.0,501930.0,188621.0,3892.8104575163397,1296.8300653594772
5F0248,11,2015-01-11 11:12:00,133800.0,5.5,1631.5,1652.55,429.0,550.0,456566.0,156951.0,3949.3903345724907,1290.7472118959108
5F0249,15,2015-01-11 12:04:00,122940.0,6.75,1651.3333333333333,1655.7,494.0,563.0,386171.0,145435.0,3933.40625,1422.42578125
5F0251,15,2015-01-11 14:38:00,81000.0,6.821428571428571,1630.6666666666667,1660.8,234.0,563.0999999999999,447578.0,166638.0,3775.575,1333.975
5F0252,11,2015-01-11 15:08:00,128400.0,4.675,1634.0,1634.0,546.0,546.0,430055.0,163083.0,3683.0249110320283,1330.715302491103
5F0253,15,2015-01-11 16:27:00,133200.0,4.875,1608.5,1632.9,399.5,445.5,472860.0,178200.0,3929.167808219178,1309.0650684931506
5F0254,11,2015-01-11 16:57:00,127800.0,6.09375,1621.0,1660.6,301.0,553.9,373864.0,131087.0,4036.0282258064517,1316.3951612903227
5F0255,11,2015-01-11 17:53:00,138000.0,5.075,1597.0,1623.3,325.6666666666667,452.3,487995.0,179349.0,4376.4527027027025,1297.125
5F0256,11,2015-01-11 18:47:00,130800.0,6.09375,1626.5,1649.45,456.5,519.95,416168.0,148593.0,3909.9007633587785,1316.6221374045801
5F0257,11,2015-01-11 19:54:00,131940.0,6.0,1640.0,1643.6,654.5,676.55,399341.0,125021.0,2365.913725490196,978.9882352941177
5F0258,15,2015-01-11 20:45:00,123600.0,5.671875,1663.0,1663.0,934.0,934.0,410041.0,119239.0,2037.30078125,982.07421875
5F0259,15,2015-01-11 21:33:00,127200.0,5.263888888888889,1631.0,1640.9,588.0,660.0,496057.0,152331.0,2011.3003412969283,971.9215017064846
5F0260,13,2015-01-11 22:50:00,147600.0,4.975,1631.25,1653.1,599.25,683.9,680037.0,187555.0,1824.1415094339623,883.9716981132076
5F0261,11,2015-01-11 23:26:00,118800.0,4.325,1630.0,1632.7,830.0,914.6,531059.0,146605.0,1921.817543859649,929.1964912280702
5F0262,14,2015-01-12 00:35:00,126000.0,5.796875,1629.0,1645.5,893.3333333333334,948.5,439722.0,118619.0,1859.7578125,899.3828125
5F0263,15,2015-01-12 01:23:00,133200.0,6.015625,1633.0,1661.8,642.0,777.0,448309.0,130233.0,1968.6782945736434,952.6085271317829
5F0264,15,2015-01-12 02:05:00,123000.0,5.083333333333333,1651.5,1665.45,590.5,646.75,448432.0,120746.0,1921.9166666666667,922.6944444444445
5F0265,11,2015-01-12 02:39:00,130200.0,6.15625,1645.25,1677.05,534.75,712.4,489435.0,134038.0,1981.414814814815,928.6
5F0266,15,2015-01-12 03:33:00,124800.0,5.75,1631.0,1647.2,470.5,570.85,392517.0,114080.0,1986.1370967741937,961.5403225806451
5F0267,13,2015-01-12 04:34:00,130260.0,5.444444444444445,1622.6666666666667,1652.0,580.6666666666666,816.4,484652.0,126245.0,1842.947565543071,889.2247191011236
5F0268,13,2015-01-12 05:25:00,108600.0,5.25,1643.6666666666667,1693.0,586.5,844.0,461932.0,131195.0,1818.529197080292,878.2299270072992
5F0269,11,2015-01-12 07:19:00,145260.0,4.704545454545454,1627.2,1661.0,344.9,612.1499999999999,661974.0,203091.0,2724.095652173913,1064.1942028985507
5F0270,12,2015-01-12 08:46:00,121200.0,4.525,1651.0,1651.0,814.0,814.0,503442.0,194229.0,3219.558208955224,1142.3850746268656
5F0271,13,2015-01-12 09:15:00,128340.0,4.295454545454546,1638.5,1653.1,940.75,1082.75,495172.0,161448.0,4073.4021739130435,1241.9782608695652
5F0272,11,2015-01-12 10:15:00,124200.0,5.180555555555555,1646.5,1652.35,1099.0,1122.4,409319.0,126868.0,3854.8271604938273,1183.6748971193415
5F0273,12,2015-01-12 11:18:00,123060.0,4.238636363636363,1641.0,1648.0,934.8,981.6,496963.0,180862.0,3484.3728813559323,1222.593220338983
5F0274,11,2015-01-12 12:17:00,124800.0,5.875,1653.0,1653.0,1040.0,1040.0,442271.0,145064.0,4092.9846153846156,1259.3961538461538
5F0275,11,2015-01-12 12:47:00,128400.0,5.277777777777778,1638.75,1657.1,804.5,965.95,474082.0,163934.0,3928.3818181818183,1342.250909090909
5F0276,11,2015-01-12 13:41:00,123600.0,5.208333333333333,1643.0,1643.0,737.0,737.0,437842.0,150747.0,4381.756756756757,1386.5289575289576
5F0277,13,2015-01-12 14:31:00,129060.0,4.145833333333333,1642.8,1661.4,632.4,793.4,476724.0,164916.0,3901.514705882353,1328.9558823529412
5F0278,15,2015-01-12 15:39:00,128400.0,6.171875,1630.3333333333333,1650.8,595.6666666666666,736.4,448356.0,155961.0,4690.737827715356,1361.4119850187267
5F0279,14,2015-01-12 16:29:00,125460.0,4.181818181818182,1626.5,1677.85,1022.6,1570.85,626711.0,159212.0,4734.943708609271,985.8245033112582
5F0280,11,2015-01-12 17:26:00,115200.0,4.791666666666667,1651.0,1655.5,1285.0,1294.0,591289.0,167727.0,3925.391891891892,1159.5574324324325
5F0281,11,2015-01-12 18:21:00,106260.0,2.5078125,1647.6666666666667,1648.0,1353.0,1375.8,730949.0,239716.0,3282.5178082191783,1141.2356164383561
5F0282,11,2015-01-12 19:33:00,129000.0,5.472222222222222,1630.0,1651.9,941.6666666666666,1050.9,512976.0,194118.0,3566.139455782313,1501.4353741496598
5F0283,12,2015-01-12 20:43:00,127200.0,6.109375,1632.5,1643.75,653.0,722.3,423894.0,165918.0,4119.887159533074,1645.0817120622569
5F0284,15,2015-01-12 22:03:00,120600.0,4.475,1625.857142857143,1648.5,940.7142857142857,1256.1999999999998,604018.0,197846.0,4564.636666666666,1318.83
5F0285,11,2015-01-12 22:41:00,127200.0,4.85,1640.3333333333333,1659.1,966.6666666666666,1140.8999999999999,487278.0,193309.0,3546.009966777409,1462.0830564784053
5F0286,12,2015-01-12 23:14:00,119460.0,5.5625,1653.5,1672.95,1082.75,1197.25,480544.0,154717.0,4215.358695652174,1232.1884057971015
5F0287,12,2015-01-13 00:20:00,127200.0,4.8,1634.3333333333333,1647.0,727.6666666666666,779.1,433828.0,174383.0,3584.7564575645756,1616.8929889298893
5F0288,12,2015-01-13 00:54:00,125400.0,5.9375,1628.5,1653.25,587.0,768.8,425978.0,170146.0,3912.845283018868,1607.0075471698112
5F0290,15,2015-01-13 02:36:00,135000.0,5.1875,1617.6666666666667,1632.5,631.3333333333334,663.6,538982.0,205163.0,4310.232081911263,1538.2423208191126
5F0291,12,2015-01-13 03:45:00,127800.0,5.305555555555555,1619.0,1636.1,532.5,553.65,466054.0,187432.0,3966.9525547445255,1654.7299270072992
5F0292,12,2015-01-13 04:37:00,135060.0,4.975,1631.0,1640.0,454.0,518.8,515090.0,207383.0,3961.890410958904,1615.414383561644
5F0294,13,2015-01-13 06:24:00,130200.0,4.9625,1629.7142857142858,1639.0,560.8571428571429,680.5999999999999,570102.0,222323.0,4074.840390879479,1547.4723127035832
5F0295,14,2015-01-13 07:24:00,132000.0,4.95,1628.0,1639.7,658.0,710.2,536173.0,218075.0,3575.5569620253164,1499.4493670886077
5F0296,11,2015-01-13 08:01:00,127800.0,5.9375,1698.0,1711.6,770.3333333333334,926.1,492015.0,165175.0,3213.3579335793356,1266.6309963099632
5F0297,12,2015-01-13 09:29:00,130800.0,5.361111111111111,1643.3333333333333,1656.3,392.6666666666667,468.4,511517.0,173457.0,2996.6478873239435,1187.6021126760563
5F0299,11,2015-01-13 10:50:00,119400.0,3.576923076923077,1600.5,1642.35,716.5,769.15,671471.0,227922.0,2507.776435045317,1128.3111782477342
5F0300,15,2015-01-13 12:00:00,124200.0,5.263888888888889,1640.6666666666667,1646.2,972.0,1018.2,536274.0,187285.0,2666.2724137931036,1181.844827586207
5F0301,15,2015-01-13 12:53:00,121800.0,5.859375,1650.5,1664.45,899.5,937.75,406417.0,139675.0,3239.8549019607844,1256.3529411764705
5F0302,11,2015-01-13 13:40:00,125400.0,5.90625,1629.5,1645.25,682.5,730.65,428353.0,147546.0,3048.60546875,1288.87109375
5F0303,11,2015-01-13 14:28:00,121800.0,5.796875,1649.0,1649.0,688.0,688.0,413799.0,144463.0,3355.1782945736436,1287.1860465116279
5F0304,11,2015-01-13 15:14:00,125400.0,6.015625,1649.5,1661.75,648.75,739.0,412226.0,139451.0,3400.5418326693225,1260.6852589641435
5F0305,13,2015-01-13 16:27:00,123000.0,5.125,1666.6666666666667,1671.2,727.6666666666666,748.0,380140.0,130880.0,3315.551867219917,1251.5892116182572
5F0306,11,2015-01-13 16:55:00,108600.0,6.160714285714286,1650.5,1669.85,512.5,582.25,335870.0,120356.0,4183.4698275862065,1328.1422413793102
5F0307,15,2015-01-13 18:58:00,129000.0,2.9921875,1658.0,1683.2,667.0,703.0,530418.0,206997.0,3088.3993808049536,1218.826625386997
5F0308,15,2015-01-13 19:32:00,117600.0,5.578125,1636.3333333333333,1655.4,267.6666666666667,419.2,406556.0,150898.0,4254.706349206349,1420.8412698412699
5F0309,15,2015-01-13 20:34:00,126600.0,5.96875,1648.3333333333333,1665.9,543.3333333333334,636.3,494660.0,158987.0,4134.176029962547,1231.8352059925094
5F0310,11,2015-01-13 21:08:00,122400.0,5.734375,1664.0,1664.0,744.0,744.0,418759.0,147020.0,4482.123505976096,1406.1434262948208
5F0312,11,2015-01-13 22:57:00,129000.0,3.9791666666666665,1636.3333333333333,1643.7,692.3333333333334,700.7,461651.0,155367.0,3800.9962962962964,1260.414814814815
5F0313,11,2015-01-13 23:51:00,120000.0,4.972222222222222,1640.5,1648.15,535.5,551.25,384732.0,138783.0,4337.538775510204,1404.530612244898
5F0314,11,2015-01-14 00:36:00,127800.0,3.605769230769231,1642.5,1655.55,855.5,869.45,463535.0,160640.0,3900.9591078066915,1344.1598513011152
5F0315,11,2015-01-14 01:25:00,123600.0,5.9375,1650.5,1662.65,676.5,685.95,406563.0,127723.0,3977.9761904761904,1168.079365079365
5F0316,11,2015-01-14 02:11:00,120600.0,5.78125,1631.6666666666667,1646.8,516.6666666666666,565.3,380498.0,125180.0,3791.0,1192.4139344262296
5F0317,11,2015-01-14 02:56:00,120600.0,11.59375,1647.3333333333333,1659.0,487.3333333333333,493.0,392188.0,129166.0,4102.717741935484,1268.2701612903227
5F0318,11,2015-01-14 03:41:00,119400.0,5.6875,1656.5,1659.65,748.5,793.95,401857.0,134917.0,4064.136,1297.456
5F0319,15,2015-01-14 04:30:00,118800.0,5.013888888888889,1643.3333333333333,1670.7,611.0,679.0,413458.0,148107.0,4174.6968503937005,1380.476377952756
5F0320,11,2015-01-14 05:16:00,124200.0,4.7125,1631.75,1671.0,488.75,632.3,512154.0,184348.0,4349.534965034965,1321.5454545454545
5F0321,11,2015-01-14 06:15:00,121800.0,5.84375,1639.5,1644.45,612.5,628.25,412795.0,146137.0,4307.588932806324,1414.498023715415
5F0322,12,2015-01-14 07:17:00,114600.0,3.3020833333333335,1653.3333333333333,1663.6,1057.0,1233.1,513463.0,171016.0,4103.120274914089,1234.8865979381444
5F0323,11,2015-01-14 07:52:00,126000.0,5.8125,1632.0,1658.8,868.3333333333334,953.3,435886.0,132745.0,2329.1150793650795,1127.9801587301588
5F0324,11,2015-01-14 08:40:00,109200.0,5.015625,1627.5,1637.4,1013.75,1137.5,445027.0,131362.0,3474.1944444444443,1067.297619047619
5F0325,11,2015-01-14 09:29:00,99600.0,4.194444444444445,1641.75,1659.45,1121.25,1306.1499999999999,404094.0,117658.0,3584.928870292887,1102.7280334728034
5F0326,11,2015-01-14 10:15:00,105600.0,4.333333333333333,1631.0,1651.6,1055.5,1259.6499999999999,393354.0,118507.0,3450.182572614108,1121.2199170124481
5F0327,11,2015-01-14 11:01:00,129600.0,5.194444444444445,1628.0,1660.7,758.75,956.4,507478.0,147097.0,1883.9749103942652,917.2150537634409
5F0328,11,2015-01-14 12:11:00,129000.0,5.277777777777778,1646.1666666666667,1668.75,651.5,899.0,627015.0,167603.0,1850.9673202614379,896.9150326797386
5F0329,11,2015-01-14 13:00:00,120000.0,5.515625,1633.0,1647.0,611.6666666666666,734.6,421259.0,114926.0,1786.3438735177865,862.2924901185771
5F0330,15,2015-01-14 14:05:00,117600.0,4.3875,1653.0,1672.0,881.1666666666666,1066.5,496256.0,129923.0,1696.5304659498208,822.4874551971326
5F0332,15,2015-01-14 18:06:00,114600.0,5.25,1656.5,1664.15,776.0,801.2,359168.0,102348.0,1925.8836206896551,913.6551724137931
5F0333,15,2015-01-14 21:07:00,128400.0,5.041666666666667,1629.5,1648.85,898.5,983.55,388893.0,135404.0,2969.018115942029,1095.5760869565217
5F0334,11,2015-01-14 21:56:00,128460.0,5.152777777777778,1622.0,1643.9,762.3333333333334,875.6,456482.0,157716.0,3410.912087912088,1182.029304029304
5F0335,15,2015-01-14 22:49:00,133800.0,6.046875,1631.6666666666667,1642.3,961.0,1047.9,448888.0,150853.0,3114.711111111111,1116.5814814814814
5F0336,11,2015-01-14 23:26:00,94200.0,4.579545454545454,1647.5,1669.9,832.25,1043.35,485844.0,158225.0,3193.1176470588234,1049.546712802768
5F0337,15,2015-01-15 00:29:00,126000.0,5.277777777777778,1617.8333333333333,1660.5,875.3333333333334,1208.25,461835.0,146558.0,4338.2226277372265,1084.6824817518248
5F0338,15,2015-01-15 01:47:00,130800.0,5.375,1632.0,1641.9,900.0,939.6,519196.0,186662.0,2980.781758957655,1126.928338762215
5F0339,12,2015-01-15 02:35:00,126000.0,4.7375,1629.857142857143,1664.9,655.4285714285714,965.8999999999999,513822.0,152120.0,4433.767857142857,988.4035714285715
5F0340,11,2015-01-15 03:17:00,133800.0,6.109375,1625.6666666666667,1647.4,705.0,881.5,420100.0,139570.0,3745.230188679245,1108.2037735849055
5F0341,13,2015-01-15 04:30:00,125400.0,6.03125,1648.6,1663.8,678.8,904.0,455571.0,136314.0,4183.917293233083,1034.7932330827068
5F0344,12,2015-01-15 06:44:00,122340.0,5.671875,1657.75,1679.35,927.75,1130.05,422000.0,132112.0,4180.460076045628,1098.8174904942966
5F0345,11,2015-01-15 07:46:00,126000.0,4.375,1636.0,1636.0,740.0,740.0,460587.0,179296.0,3528.319865319865,1412.2693602693603
5F0346,11,2015-01-15 08:41:00,123000.0,5.166666666666667,1657.0,1657.0,883.5,900.15,394916.0,152686.0,3958.066929133858,1570.6614173228347
5F0348,11,2015-01-15 10:19:00,124200.0,5.96875,1680.0,1680.0,698.0,698.0,405279.0,157781.0,4097.677165354331,1600.7283464566929
5F0349,11,2015-01-15 11:06:00,123000.0,5.25,1637.5,1644.25,588.5,611.45,379963.0,145179.0,3805.679841897233,1483.99604743083
5F0350,12,2015-01-15 12:14:00,125400.0,5.319444444444445,1627.5,1631.55,467.0,484.1,454269.0,187312.0,4273.41605839416,1690.565693430657
5F0351,11,2015-01-15 13:09:00,123000.0,4.725,1663.0,1665.7,634.0,667.3,411262.0,159940.0,3967.807547169811,1542.656603773585
5F0352,15,2015-01-15 14:24:00,126000.0,4.775,1639.5,1656.15,564.5,596.45,443901.0,181292.0,4396.652830188679,1715.543396226415
5F0353,13,2015-01-15 14:52:00,129600.0,6.03125,1644.0,1644.0,521.0,521.0,419524.0,162933.0,4205.553359683794,1628.5375494071145
5F0354,15,2015-01-15 15:41:00,121200.0,5.277777777777778,1655.0,1655.0,553.0,553.0,393202.0,151304.0,4210.704453441295,1576.412955465587
5F0355,12,2015-01-15 16:11:00,121800.0,5.208333333333333,1655.0,1655.0,566.0,566.0,375550.0,147243.0,4228.093117408906,1619.9473684210527
5F0356,15,2015-01-15 16:58:00,124200.0,5.859375,1661.5,1666.45,567.0,577.8,410612.0,161433.0,4127.403921568627,1636.3333333333333
5F0357,13,2015-01-15 17:52:00,128400.0,5.402777777777778,1643.0,1643.0,337.0,337.0,427999.0,169125.0,4395.003875968992,1675.8178294573643
5F0358,11,2015-01-15 18:41:00,113340.0,4.833333333333333,1653.3333333333333,1669.0,1028.1666666666667,1195.0,477981.0,161036.0,4171.272030651341,1335.927203065134
5F0359,13,2015-01-15 19:31:00,129000.0,6.25,1645.0,1645.0,810.0,810.0,404060.0,153193.0,3251.800796812749,1439.1713147410358
5F0360,15,2015-01-15 20:35:00,108000.0,5.21875,1651.0,1674.6,1160.0,1397.6999999999998,406057.0,114516.0,3276.8340425531915,1060.1659574468085
5F0361,15,2015-01-15 21:03:00,106200.0,4.1875,1634.8333333333333,1662.0,1005.6666666666666,1237.5,424060.0,128407.0,3541.032,1143.752
5F0362,11,2015-01-15 21:50:00,111600.0,5.359375,1653.3333333333333,1662.9,1152.6666666666667,1221.6,378498.0,110373.0,3023.8949579831933,1052.0756302521008
5F0363,11,2015-01-15 22:35:00,87000.0,5.734375,1620.5,1653.3,833.0,945.65,494769.0,160222.0,2436.7582417582416,1166.1355311355312
5F0364,11,2015-01-15 23:45:00,113400.0,4.763888888888889,1642.857142857143,1654.4,1046.142857142857,1232.1,485545.0,128408.0,3746.5811320754715,946.6339622641509
5F0366,12,2015-01-16 01:07:00,88800.0,5.34375,1664.5,1667.65,984.0,1055.1,419167.0,137821.0,2598.8489795918367,1265.0897959183674
5F0367,14,2015-01-16 02:09:00,115800.0,5.625,1626.5,1645.0,579.75,685.0,334641.0,102417.0,2220.2,1030.0695652173913
5F0368,14,2015-01-16 03:02:00,124200.0,5.319444444444445,1645.1333333333334,1647.4,674.8666666666667,685.0,433858.0,136603.0,2708.8988764044943,1029.8576779026216
5F0369,11,2015-01-16 03:31:00,121860.0,5.8125,1625.5,1652.95,388.5,484.34999999999997,369432.0,112042.0,2229.0585774058577,1017.8786610878661
5F0370,11,2015-01-16 04:32:00,120600.0,5.703125,1626.0,1646.35,400.0,522.5999999999999,367175.0,110433.0,2055.5252100840335,988.6134453781513
