TAP,HEATID,STARTTIME,DURATION,MW,O2_AMOUNT,GAS_AMOUNT,TEMP,VALO2_PPM
17,6F0137,2016-01-06 07:26:00, 04: 20,6.25,745233.0,126497.0,1631.7142857142858,862.5714285714286
16,6F0137,2016-01-06 07:10:00, 00: 10,0.5,745233.0,126497.0,1631.7142857142858,862.5714285714286
14,6F0138,2016-01-06 08:09:00, 00: 10,0.25,763685.0,141381.0,1605.1666666666667,983.8333333333334
14,6F0138,2016-01-06 08:25:00, 00: 20,0.25,763685.0,141381.0,1605.1666666666667,983.8333333333334
15,6F0138,2016-01-06 08:26:00, 00: 10,0.25,763685.0,141381.0,1605.1666666666667,983.8333333333334
16,6F0138,2016-01-06 08:09:00, 00: 10,0.0,763685.0,141381.0,1605.1666666666667,983.8333333333334
17,6F0138,2016-01-06 08:10:00, 12: 31,17.375,763685.0,141381.0,1605.1666666666667,983.8333333333334
13,6F0138,2016-01-06 08:09:00, 00: 10,0.0,763685.0,141381.0,1605.1666666666667,983.8333333333334
17,6F0138,2016-01-06 08:53:00, 10: 32,16.0,763685.0,141381.0,1605.1666666666667,983.8333333333334
17,6F0138,2016-01-06 09:04:00, 00: 20,0.5,763685.0,141381.0,1605.1666666666667,983.8333333333334
17,6F0138,2016-01-06 09:07:00, 01: 00,1.5,763685.0,141381.0,1605.1666666666667,983.8333333333334
11,6F0138,2016-01-06 08:09:00, 00: 30,0.5,763685.0,141381.0,1605.1666666666667,983.8333333333334
11,6F0138,2016-01-06 08:25:00, 00: 20,0.375,763685.0,141381.0,1605.1666666666667,983.8333333333334
17,6F0138,2016-01-06 08:26:00, 03: 40,5.0,763685.0,141381.0,1605.1666666666667,983.8333333333334
11,6F0139,2016-01-06 09:24:00, 00: 20,0.625,582551.0,101527.0,1624.3333333333333,1186.0
11,6F0139,2016-01-06 09:40:00, 00: 20,0.25,582551.0,101527.0,1624.3333333333333,1186.0
12,6F0139,2016-01-06 09:41:00, 00: 10,0.25,582551.0,101527.0,1624.3333333333333,1186.0
13,6F0139,2016-01-06 09:41:00, 00: 10,0.25,582551.0,101527.0,1624.3333333333333,1186.0
14,6F0139,2016-01-06 09:25:00, 00: 10,0.25,582551.0,101527.0,1624.3333333333333,1186.0
17,6F0139,2016-01-06 09:50:00, 10: 22,15.875,582551.0,101527.0,1624.3333333333333,1186.0
15,6F0139,2016-01-06 09:41:00, 00: 10,0.25,582551.0,101527.0,1624.3333333333333,1186.0
16,6F0139,2016-01-06 09:41:00, 00: 10,0.125,582551.0,101527.0,1624.3333333333333,1186.0
17,6F0139,2016-01-06 09:25:00, 11: 21,17.0,582551.0,101527.0,1624.3333333333333,1186.0
17,6F0139,2016-01-06 09:41:00, 04: 30,5.75,582551.0,101527.0,1624.3333333333333,1186.0
15,6F0139,2016-01-06 09:25:00, 00: 10,0.125,582551.0,101527.0,1624.3333333333333,1186.0
16,6F0140,2016-01-06 10:43:00, 00: 09,0.375,964580.0,255576.0,1607.1666666666667,1045.5
17,6F0140,2016-01-06 10:25:00, 06: 40,7.75,964580.0,255576.0,1607.1666666666667,1045.5
15,6F0140,2016-01-06 10:25:00, 00: 10,0.125,964580.0,255576.0,1607.1666666666667,1045.5
14,6F0140,2016-01-06 10:24:00, 00: 10,0.25,964580.0,255576.0,1607.1666666666667,1045.5
13,6F0140,2016-01-06 10:43:00, 00: 10,0.375,964580.0,255576.0,1607.1666666666667,1045.5
12,6F0140,2016-01-06 10:43:00, 00: 11,0.25,964580.0,255576.0,1607.1666666666667,1045.5
12,6F0140,2016-01-06 10:24:00, 00: 10,0.0,964580.0,255576.0,1607.1666666666667,1045.5
11,6F0140,2016-01-06 10:42:00, 00: 20,0.25,964580.0,255576.0,1607.1666666666667,1045.5
11,6F0140,2016-01-06 10:24:00, 00: 20,0.25,964580.0,255576.0,1607.1666666666667,1045.5
17,6F0140,2016-01-06 12:06:00, 00: 51,1.25,964580.0,255576.0,1607.1666666666667,1045.5
17,6F0140,2016-01-06 12:01:00, 04: 30,6.625,964580.0,255576.0,1607.1666666666667,1045.5
17,6F0140,2016-01-06 11:50:00, 07: 10,10.625,964580.0,255576.0,1607.1666666666667,1045.5
17,6F0140,2016-01-06 10:59:00, 02: 10,2.75,964580.0,255576.0,1607.1666666666667,1045.5
17,6F0140,2016-01-06 10:43:00, 03: 01,4.25,964580.0,255576.0,1607.1666666666667,1045.5
17,6F0140,2016-01-06 10:32:00, 06: 50,9.5,964580.0,255576.0,1607.1666666666667,1045.5
16,6F0140,2016-01-06 10:25:00, 00: 10,0.125,964580.0,255576.0,1607.1666666666667,1045.5
16,6F0141,2016-01-06 12:53:00, 00: 10,0.25,742563.0,135136.0,1600.4285714285713,578.1428571428571
16,6F0141,2016-01-06 12:41:00, 00: 10,0.375,742563.0,135136.0,1600.4285714285713,578.1428571428571
15,6F0141,2016-01-06 12:53:00, 00: 10,0.25,742563.0,135136.0,1600.4285714285713,578.1428571428571
15,6F0141,2016-01-06 12:36:00, 00: 20,0.375,742563.0,135136.0,1600.4285714285713,578.1428571428571
14,6F0141,2016-01-06 12:36:00, 00: 10,0.125,742563.0,135136.0,1600.4285714285713,578.1428571428571
13,6F0141,2016-01-06 12:53:00, 00: 10,0.125,742563.0,135136.0,1600.4285714285713,578.1428571428571
12,6F0141,2016-01-06 12:53:00, 00: 10,0.25,742563.0,135136.0,1600.4285714285713,578.1428571428571
11,6F0141,2016-01-06 12:52:00, 00: 10,0.0,742563.0,135136.0,1600.4285714285713,578.1428571428571
11,6F0141,2016-01-06 12:35:00, 00: 30,0.625,742563.0,135136.0,1600.4285714285713,578.1428571428571
17,6F0141,2016-01-06 13:01:00, 16: 51,24.75,742563.0,135136.0,1600.4285714285713,578.1428571428571
17,6F0141,2016-01-06 13:19:00, 00: 40,0.875,742563.0,135136.0,1600.4285714285713,578.1428571428571
17,6F0141,2016-01-06 13:21:00, 01: 20,2.0,742563.0,135136.0,1600.4285714285713,578.1428571428571
17,6F0141,2016-01-06 13:23:00, 00: 40,0.875,742563.0,135136.0,1600.4285714285713,578.1428571428571
17,6F0141,2016-01-06 12:36:00, 04: 40,5.5,742563.0,135136.0,1600.4285714285713,578.1428571428571
17,6F0141,2016-01-06 12:53:00, 03: 50,5.0,742563.0,135136.0,1600.4285714285713,578.1428571428571
17,6F0141,2016-01-06 12:41:00, 08: 20,11.25,742563.0,135136.0,1600.4285714285713,578.1428571428571
17,6F0142,2016-01-06 14:09:00, 07: 31,11.25,302966.0,52952.0,1628.75,1005.5
16,6F0142,2016-01-06 13:50:00, 00: 10,0.125,302966.0,52952.0,1628.75,1005.5
17,6F0142,2016-01-06 13:50:00, 13: 10,16.875,302966.0,52952.0,1628.75,1005.5
15,6F0142,2016-01-06 14:09:00, 00: 10,0.125,302966.0,52952.0,1628.75,1005.5
14,6F0142,2016-01-06 14:09:00, 00: 10,0.25,302966.0,52952.0,1628.75,1005.5
14,6F0142,2016-01-06 13:49:00, 00: 20,0.25,302966.0,52952.0,1628.75,1005.5
12,6F0142,2016-01-06 14:08:00, 00: 10,0.25,302966.0,52952.0,1628.75,1005.5
11,6F0142,2016-01-06 14:08:00, 00: 20,0.5,302966.0,52952.0,1628.75,1005.5
11,6F0142,2016-01-06 13:49:00, 00: 31,0.625,302966.0,52952.0,1628.75,1005.5
16,6F0143,2016-01-06 14:47:00, 00: 10,0.375,504931.0,81755.0,1623.0,1090.3333333333333
17,6F0143,2016-01-06 14:30:00, 13: 11,17.0,504931.0,81755.0,1623.0,1090.3333333333333
17,6F0143,2016-01-06 14:47:00, 03: 10,4.0,504931.0,81755.0,1623.0,1090.3333333333333
13,6F0143,2016-01-06 14:47:00, 00: 10,0.25,504931.0,81755.0,1623.0,1090.3333333333333
16,6F0143,2016-01-06 14:30:00, 00: 10,0.25,504931.0,81755.0,1623.0,1090.3333333333333
13,6F0143,2016-01-06 14:30:00, 00: 10,0.125,504931.0,81755.0,1623.0,1090.3333333333333
14,6F0143,2016-01-06 14:30:00, 00: 10,0.125,504931.0,81755.0,1623.0,1090.3333333333333
17,6F0143,2016-01-06 14:51:00, 12: 41,19.0,504931.0,81755.0,1623.0,1090.3333333333333
11,6F0143,2016-01-06 14:29:00, 00: 30,0.625,504931.0,81755.0,1623.0,1090.3333333333333
12,6F0143,2016-01-06 14:47:00, 00: 10,0.25,504931.0,81755.0,1623.0,1090.3333333333333
15,6F0143,2016-01-06 14:47:00, 00: 10,0.125,504931.0,81755.0,1623.0,1090.3333333333333
11,6F0144,2016-01-06 15:18:00, 00: 20,0.25,795809.0,123558.0,1595.5,1036.6666666666667
12,6F0144,2016-01-06 15:19:00, 00: 10,0.25,795809.0,123558.0,1595.5,1036.6666666666667
13,6F0144,2016-01-06 15:19:00, 00: 10,0.125,795809.0,123558.0,1595.5,1036.6666666666667
15,6F0144,2016-01-06 15:19:00, 00: 10,0.25,795809.0,123558.0,1595.5,1036.6666666666667
16,6F0144,2016-01-06 15:19:00, 00: 10,0.125,795809.0,123558.0,1595.5,1036.6666666666667
17,6F0144,2016-01-06 15:19:00, 12: 41,17.0,795809.0,123558.0,1595.5,1036.6666666666667
17,6F0144,2016-01-06 15:35:00, 00: 10,0.5,795809.0,123558.0,1595.5,1036.6666666666667
17,6F0144,2016-01-06 15:36:00, 03: 30,4.125,795809.0,123558.0,1595.5,1036.6666666666667
17,6F0144,2016-01-06 15:42:00, 13: 51,20.0,795809.0,123558.0,1595.5,1036.6666666666667
17,6F0144,2016-01-06 15:59:00, 00: 30,0.875,795809.0,123558.0,1595.5,1036.6666666666667
17,6F0144,2016-01-06 16:01:00, 00: 40,1.0,795809.0,123558.0,1595.5,1036.6666666666667
11,6F0145,2016-01-06 16:17:00, 00: 20,0.25,586975.0,97709.0,1625.5,984.0
17,6F0145,2016-01-06 16:58:00, 00: 50,1.125,586975.0,97709.0,1625.5,984.0
17,6F0145,2016-01-06 16:42:00, 15: 21,23.25,586975.0,97709.0,1625.5,984.0
17,6F0145,2016-01-06 16:36:00, 02: 20,2.875,586975.0,97709.0,1625.5,984.0
17,6F0145,2016-01-06 16:18:00, 13: 21,18.625,586975.0,97709.0,1625.5,984.0
11,6F0145,2016-01-06 16:35:00, 00: 10,0.125,586975.0,97709.0,1625.5,984.0
15,6F0145,2016-01-06 16:18:00, 00: 10,0.125,586975.0,97709.0,1625.5,984.0
14,6F0145,2016-01-06 16:35:00, 00: 09,0.25,586975.0,97709.0,1625.5,984.0
14,6F0145,2016-01-06 16:18:00, 00: 10,0.25,586975.0,97709.0,1625.5,984.0
13,6F0145,2016-01-06 16:35:00, 00: 10,0.125,586975.0,97709.0,1625.5,984.0
12,6F0145,2016-01-06 16:18:00, 00: 10,0.25,586975.0,97709.0,1625.5,984.0
16,6F0145,2016-01-06 16:36:00, 00: 11,0.375,586975.0,97709.0,1625.5,984.0
17,6F0146,2016-01-06 17:44:00, 03: 20,4.25,565389.0,122946.0,1653.857142857143,880.5714285714286
17,6F0146,2016-01-06 17:27:00, 01: 00,1.375,565389.0,122946.0,1653.857142857143,880.5714285714286
17,6F0146,2016-01-06 17:12:00, 10: 40,14.375,565389.0,122946.0,1653.857142857143,880.5714285714286
17,6F0146,2016-01-06 17:10:00, 02: 10,2.625,565389.0,122946.0,1653.857142857143,880.5714285714286
16,6F0146,2016-01-06 17:27:00, 00: 10,0.125,565389.0,122946.0,1653.857142857143,880.5714285714286
16,6F0146,2016-01-06 17:09:00, 00: 10,0.125,565389.0,122946.0,1653.857142857143,880.5714285714286
15,6F0146,2016-01-06 17:09:00, 00: 10,0.125,565389.0,122946.0,1653.857142857143,880.5714285714286
14,6F0146,2016-01-06 17:26:00, 00: 10,0.375,565389.0,122946.0,1653.857142857143,880.5714285714286
13,6F0146,2016-01-06 17:26:00, 00: 10,0.125,565389.0,122946.0,1653.857142857143,880.5714285714286
13,6F0146,2016-01-06 17:09:00, 00: 10,0.375,565389.0,122946.0,1653.857142857143,880.5714285714286
12,6F0146,2016-01-06 17:09:00, 00: 10,0.0,565389.0,122946.0,1653.857142857143,880.5714285714286
11,6F0146,2016-01-06 17:26:00, 00: 20,0.375,565389.0,122946.0,1653.857142857143,880.5714285714286
11,6F0146,2016-01-06 17:08:00, 00: 30,0.375,565389.0,122946.0,1653.857142857143,880.5714285714286
17,6F0146,2016-01-06 17:49:00, 14: 41,22.25,565389.0,122946.0,1653.857142857143,880.5714285714286
11,6F0147,2016-01-06 18:25:00, 00: 20,0.5,821938.0,184590.0,1613.4285714285713,684.1428571428571
11,6F0147,2016-01-06 18:44:00, 00: 10,0.125,821938.0,184590.0,1613.4285714285713,684.1428571428571
17,6F0147,2016-01-06 19:15:00, 00: 20,0.5,821938.0,184590.0,1613.4285714285713,684.1428571428571
17,6F0147,2016-01-06 19:12:00, 00: 30,0.75,821938.0,184590.0,1613.4285714285713,684.1428571428571
17,6F0147,2016-01-06 18:55:00, 15: 21,22.75,821938.0,184590.0,1613.4285714285713,684.1428571428571
17,6F0147,2016-01-06 18:45:00, 04: 31,5.25,821938.0,184590.0,1613.4285714285713,684.1428571428571
17,6F0147,2016-01-06 18:26:00, 14: 01,16.875,821938.0,184590.0,1613.4285714285713,684.1428571428571
16,6F0147,2016-01-06 18:26:00, 00: 10,0.125,821938.0,184590.0,1613.4285714285713,684.1428571428571
15,6F0147,2016-01-06 18:45:00, 00: 10,0.375,821938.0,184590.0,1613.4285714285713,684.1428571428571
15,6F0147,2016-01-06 18:25:00, 00: 10,0.25,821938.0,184590.0,1613.4285714285713,684.1428571428571
14,6F0147,2016-01-06 18:45:00, 00: 10,0.25,821938.0,184590.0,1613.4285714285713,684.1428571428571
13,6F0147,2016-01-06 18:25:00, 00: 10,0.25,821938.0,184590.0,1613.4285714285713,684.1428571428571
12,6F0147,2016-01-06 18:25:00, 00: 10,0.0,821938.0,184590.0,1613.4285714285713,684.1428571428571
12,6F0147,2016-01-06 18:44:00, 00: 10,0.125,821938.0,184590.0,1613.4285714285713,684.1428571428571
15,6F0148,2016-01-06 19:47:00, 00: 10,0.125,535606.0,93690.0,1635.0,796.0
14,6F0148,2016-01-06 19:46:00, 00: 10,0.125,535606.0,93690.0,1635.0,796.0
14,6F0148,2016-01-06 19:27:00, 00: 10,0.25,535606.0,93690.0,1635.0,796.0
13,6F0148,2016-01-06 19:46:00, 00: 10,0.375,535606.0,93690.0,1635.0,796.0
13,6F0148,2016-01-06 19:27:00, 00: 10,0.25,535606.0,93690.0,1635.0,796.0
17,6F0148,2016-01-06 19:47:00, 20: 41,29.625,535606.0,93690.0,1635.0,796.0
11,6F0148,2016-01-06 19:27:00, 00: 20,0.25,535606.0,93690.0,1635.0,796.0
11,6F0148,2016-01-06 19:27:00, 00: 10,0.125,535606.0,93690.0,1635.0,796.0
17,6F0148,2016-01-06 19:28:00, 13: 00,16.875,535606.0,93690.0,1635.0,796.0
16,6F0148,2016-01-06 19:28:00, 00: 10,0.375,535606.0,93690.0,1635.0,796.0
11,6F0148,2016-01-06 19:46:00, 00: 30,0.25,535606.0,93690.0,1635.0,796.0
11,6F0149,2016-01-06 20:16:00, 00: 30,0.375,542701.0,76645.0,1654.0,0.0
11,6F0149,2016-01-06 20:34:00, 00: 20,0.25,542701.0,76645.0,1654.0,0.0
12,6F0149,2016-01-06 20:34:00, 00: 10,0.25,542701.0,76645.0,1654.0,0.0
13,6F0149,2016-01-06 20:17:00, 00: 10,0.375,542701.0,76645.0,1654.0,0.0
13,6F0149,2016-01-06 20:34:00, 00: 10,0.25,542701.0,76645.0,1654.0,0.0
14,6F0149,2016-01-06 20:17:00, 00: 10,0.125,542701.0,76645.0,1654.0,0.0
15,6F0149,2016-01-06 20:34:00, 00: 10,0.125,542701.0,76645.0,1654.0,0.0
16,6F0149,2016-01-06 20:17:00, 00: 10,0.125,542701.0,76645.0,1654.0,0.0
16,6F0149,2016-01-06 20:35:00, 00: 10,0.25,542701.0,76645.0,1654.0,0.0
17,6F0149,2016-01-06 20:17:00, 13: 30,17.5,542701.0,76645.0,1654.0,0.0
17,6F0149,2016-01-06 20:35:00, 20: 11,28.875,542701.0,76645.0,1654.0,0.0
14,6F0150,2016-01-06 21:05:00, 00: 10,0.25,542122.0,77454.0,1635.5,0.0
14,6F0150,2016-01-06 21:22:00, 00: 10,0.125,542122.0,77454.0,1635.5,0.0
16,6F0150,2016-01-06 21:06:00, 00: 10,0.125,542122.0,77454.0,1635.5,0.0
16,6F0150,2016-01-06 21:22:00, 00: 10,0.375,542122.0,77454.0,1635.5,0.0
13,6F0150,2016-01-06 21:22:00, 00: 10,0.25,542122.0,77454.0,1635.5,0.0
17,6F0150,2016-01-06 21:23:00, 21: 02,29.75,542122.0,77454.0,1635.5,0.0
11,6F0150,2016-01-06 21:05:00, 00: 20,0.25,542122.0,77454.0,1635.5,0.0
11,6F0150,2016-01-06 21:22:00, 00: 20,0.375,542122.0,77454.0,1635.5,0.0
13,6F0150,2016-01-06 21:05:00, 00: 20,0.375,542122.0,77454.0,1635.5,0.0
17,6F0150,2016-01-06 21:06:00, 13: 11,17.5,542122.0,77454.0,1635.5,0.0
11,6F0151,2016-01-06 21:53:00, 00: 20,0.375,567504.0,90358.0,1628.0,0.0
11,6F0151,2016-01-06 22:10:00, 00: 10,0.0,567504.0,90358.0,1628.0,0.0
12,6F0151,2016-01-06 21:53:00, 00: 10,0.125,567504.0,90358.0,1628.0,0.0
12,6F0151,2016-01-06 22:11:00, 00: 10,0.25,567504.0,90358.0,1628.0,0.0
14,6F0151,2016-01-06 21:53:00, 00: 10,0.125,567504.0,90358.0,1628.0,0.0
14,6F0151,2016-01-06 22:11:00, 00: 10,0.25,567504.0,90358.0,1628.0,0.0
17,6F0151,2016-01-06 22:13:00, 20: 11,27.625,567504.0,90358.0,1628.0,0.0
15,6F0151,2016-01-06 22:11:00, 00: 10,0.0,567504.0,90358.0,1628.0,0.0
15,6F0151,2016-01-06 22:33:00, 01: 10,1.875,567504.0,90358.0,1628.0,0.0
16,6F0151,2016-01-06 22:33:00, 00: 10,0.25,567504.0,90358.0,1628.0,0.0
17,6F0151,2016-01-06 21:54:00, 13: 30,17.0,567504.0,90358.0,1628.0,0.0
17,6F0151,2016-01-06 22:11:00, 01: 21,1.75,567504.0,90358.0,1628.0,0.0
15,6F0151,2016-01-06 21:53:00, 00: 10,0.25,567504.0,90358.0,1628.0,0.0
11,6F0152,2016-01-06 22:43:00, 00: 21,0.25,552005.0,85288.0,1641.0,0.0
11,6F0152,2016-01-06 23:02:00, 00: 10,0.25,552005.0,85288.0,1641.0,0.0
11,6F0152,2016-01-06 23:02:00, 00: 20,0.25,552005.0,85288.0,1641.0,0.0
